input,rle,cost,output
xs0_0,9bo7bo$10bo6bobo$8b3o6b2o3$5b2o$3o3b2o$2bo2bo$bo!,4,xp2_111zee,
xs0_0,5bo$3bobo$4b2o11$10bobo$11b2o$11bo$bo$b2o$obo8b2o$12b2o$11bo!,4,xp2_7zy3u,
xs0_0,8bo$8bobo$8b2o3$8bo$6bobo$7b2o3$9b2o$8bobo$10bo$3o$2bo$bo!,4,xp2_7zwcik8,
xs0_0,5bo$3bobo$4b2o3$6b2o$o4b2o$obo4bo$2o3$b2o$2o$2bo!,4,xp2_6996x7,
xs0_0,bo4bo$2bo3bobo$3o3b2o3$8b2o$8bobo$8bo$2o$b2o$o!,4,xp2_696zy877,
xs0_0,15bo$15bobo$2bo12b2o$3b2o$2b2o$17b2o$17bobo$17bo6$3o$2bo$bo!,4,xp2_7zzxss,
xs0_0,2bo$obo5bobo$b2o6b2o$9bo2$11bo4bo$12bo2bo$10b3o2b3o!,4,xp2_7y7f,
xs0_0,4bo$3bo$3b3o4$3o9bo$2bo8b2o$bo9bobo6$5b2o$4b2o$6bo!,4,xp2_o44oy77z011we,
xs0_0,4bo$4bobo$4b2o2$2bo6b3o$obo6bo$b2o7bo$6b2o$6bobo$6bo!,4,xp2_fzxee,
xs0_0,20bobo$20b2o$21bo10$3bobo$4b2o$4bo2$b2o4bo$obo4b2o$2bo3bobo!,4,xp2_fzw8kic,
xs0_0,5bo$6bo$4b3o5$bo$b2o$obo7$18bo$17b2o$17bobo2$13b2o$14b2o$13bo!,4,xp2_111zyb8ko,
xs0_0,10bo$8bobo$9b2o8$bo$2bo$3o2$4b3o$4bo$5bo6$9b2o$10b2o$9bo!,4,xp2_69e0o8gy7eezy0121,
xs0_0,9bo$7bobo$8b2o$obo$b2o$bo$4b3o$6bo$5bo3$16b2o$15b2o$17bo!,4,xp2_0352zez0s,
xs0_0,11bo$9b2o$10b2o3$b2o$obo$2bo9bo$13b2o$12b2o3$12bo$12b2o$11bobo!,4,xp2_77zwoge2,
xs0_0,o$b2o$2o5$12bo$13b2o$12b2o2$15bo4bo$14bo5bobo$14b3o3b2o!,4,xp2_69a4zy57,
xs0_0,o$b2o17bobo$2o18b2o$21bo5$3bobo$4b2o$4bo2$7b3o$9bo$8bo!,4,xp2_696zzzf,
xs0_0,15bo$14bo$14b3o2$obo$b2o$bo10$11bo$10b2o$10bobo2$7b2o$6bobo$8bo!,4,xp2_253zzs,
xs0_0,6bo12bobo$7b2o10b2o$bo4b2o12bo$2bo$3o$10b3o$10bo$11bo!,4,xp2_4a96y1u,
xs0_0,obo$b2o$bo7bobo$10b2o$10bo3$8bo3bobo$9bo2b2o$7b3o3bo!,4,xp2_77zx888,
xs0_0,2bo$obo$b2o7$14bo$7bo6bobo$5bobo6b2o$6b2o$2b2o$bobo$3bo!,4,xp2_oy47z1,
xs0_0,7bo$5b2o$6b2o5$2o$b2o$o5bo$5b2o5b3o$5bobo4bo$13bo!,4,xp2_7zwccc,
