input,rle,cost,output
xs0_0,o$b2o$2o9$10b2o$11b2o3b2o$10bo4b2o$17bo!,3,xp2_y1s01110szy3222yncczg04440g8gy2ccy1111y0rrz308881221ggzy1o8g0123ckozy2116ac,
xs0_0,obo13bobo$b2o13b2o$bo15bo3$17bo$16b2o$16bobo!,3,xp2_06996y0888z70gggy0ggg07,
xs0_0,2bo$2o$b2o2$5b2o$4b2o$6bo6$3b2o$2b2o$4bo!,3,xp2_s01110sz04aa4,
xs0_0,2o$b2o$o$5bo$3b2o$4b2o3$6b2o$5b2o$7bo!,3,xp2_256zy2e,
xs0_0,o$b2o$2o9$7b2o$8b2o$7bo2$11b2o$10b2o$12bo!,3,xp2_111zccy2szzy0696,
xs0_0,9bobo$obo6b2o$b2o7bo$bo3$2bo$2b2o$bobo!,3,xp2_33y37,
xs0_0,2bo$2o$b2o7$4b2o$3b2o$5bo2$2o$b2o$o!,3,xp2_y2ggg070gggzy6ey1888y0ozyf4440hy0s01110szca4y27y93y2222zxsy1sxezy1222,
xs0_0,4bobo$4b2o$5bo$bo$2o$obo8$7bo$6b2o$6bobo!,3,xp2_s01110szw222yccczy0ezyf66,
xs0_0,2bo$3b2o$2b2o3$2o$b2o$o6$13b2o$12b2o$14bo!,3,xp2_0ooy333zw888z70ggg07,
xs0_0,3bobo$3b2o$4bo3$3bo$2b2o$2bobo3$bo$b2o$obo!,3,xp2_33xez7,
xs0_0,o$b2o$2o3$2b2o$3b2o$2bo4$7b2o$6b2o$8bo!,3,xp2_s01110sy166zw222,
xs0_0,27bobo$27b2o$28bo3$29bo$28b2o$28bobo3$bo$b2o$obo!,3,xp2_s01110szw222zyfciic,
xs0_0,7bobo$8b2o$8bo3bobo$bo10b2o$b2o10bo$obo!,3,xp2_252y47,
xs0_0,3bobo$3b2o$4bo7$bobo$2b2o$2bo3$bo$b2o$obo!,3,xp2_70gggy633zezy9111,
xs0_0,6bobo$6b2o$7bo2$obo7bo$b2o6b2o$bo7bobo!,3,xp2_sy27y04aa4zzyf33,
xs0_0,6bo$5b2o$obo2bobo$b2o$bo11bo$12b2o$12bobo!,3,xp2_696zya7zy366,
xs0_0,11b2o$5b2o3b2o$6b2o4bo$5bo4$2o$b2o$o!,3,xp2_08kk8y2696zy6sze,
xs0_0,9bobo$10b2o$10bo3bobo$14b2o$15bo5$bo$b2o$obo!,3,xp2_111zzy5cic,
xs0_0,14bobo$14b2o$15bo3$15bo$14b2o$14bobo9$bo$b2o$obo!,3,xp2_y0696y77zwezoox6aczy0ccy0222,
xs0_0,3bobo$3b2o$4bo7$bo$b2o$obo2$5bo$4b2o$4bobo!,3,xp2_0s01110szcc,
xs0_0,11bo$9b2o$10b2o6$o$b2o4bo$2o3b2o$6b2o!,3,xp2_33y8s,
xs0_0,obo$b2o$bo3$6bobo$7b2o$7bo$3bo$3b2o$2bobo!,3,xp2_33zy4szyc4a53,
xs0_0,obo$b2o$bo18$7bo$6b2o$2bo3bobo$2b2o$bobo!,3,xp2_xccy3252zgw8kicz3zy4ezy01110s0111y166,
xs0_0,4bobo$5b2o$5bo$bo$b2o$obo5$5bo$5b2o$4bobo!,3,xp2_2552zzzzygccy3s0111,
xs0_0,6bo$5b2o$bo3bobo$b2o$obo6$4bo$4b2o$3bobo!,3,xp2_111zzy6szz7,
xs0_0,7bo$8b2o$7b2o3$o8b2o$b2o7b2o$2o7bo!,3,xp2_y2ggg070gggzy6ey8ggw4aa4zy1g8gyb11gy466zy11221yb343zggw356o8gyiooz123ckow11zyh33,
xs0_0,11b2o$10b2o$12bo2$7b2o$8b2o$7bo5$2o$b2o$o!,3,xp2_y133zcicy5g8gzy8121y4ezyc7w1110s0111zy0ca52zyd256zyge,
xs0_0,14bo$12b2o$13b2o$o$b2o$2o9b2o$10b2o$12bo!,3,xp2_s01110sy070gggzw222y2ezzz8kiczy8ok8,
xs0_0,6bo$4b2o$5b2o$2bo$2o$b2o3$2b2o$3b2o$2bo!,3,xp2_252zy3s,
xs0_0,obo$b2o$bo$5bo$5b2o$4bobo8$5bo$5b2o$4bobo!,3,xp2_6996zy3ezx1110s0111,
xs0_0,5bobo$5b2o$6bo$2bo$b2o$bobo7$bo$2o$obo!,3,xp2_wgggyc256zey1ezw111,
xs0_0,16bo$14b2o$15b2o7$7bo$o4b2o$b2o3b2o$2o!,3,xp2_7zy0s,
xs0_0,5bo$6b2o$5b2o3$3b2o$4b2o$3bo4$2o$b2o$o!,3,xp2_33zwgggy266zey1ezw111,
xs0_0,6bo$5b2o$bo3bobo$b2o$obo8$6bo$6b2o$5bobo!,3,xp2_033ze,
xs0_0,4bobo$5b2o$5bo$bo$b2o12bobo$obo12b2o$16bo!,3,xp2_o48gya696z011y62552wgw2552zy1888y6343zx70ggg07,
xs0_0,obo$b2o$bo3$2bo$2b2o$bobo6$11bo$10b2o$10bobo!,3,xp2_x4a96zcik8y6ggg070gggzyee,
xs0_0,2bo$2o$b2o$10bo$8b2o$9b2o2$5b2o$4b2o$6bo!,3,xp2_7zzw8kk8,
xs0_0,4bobo$5b2o$5bo3bobo$9b2o$10bo19$bo$b2o$obo!,3,xp2_ggy1ggg070gggz11y5ezx6952wcczw7,
xs0_0,6bobo$6b2o$7bo2$bobo$b2o$2bo3$bo$2o$obo!,3,xp2_ggyi7z11zxs0111,
xs0_0,2bobo$2b2o$3bo8$bobo$2b2o$2bo3$bo$b2o$obo!,3,xp2_696y07,
xs0_0,2bo7bo$3b2o3b2o$2b2o5b2o4$2o$b2o$o!,3,xp2_111y2cic,
xs0_0,2bo$3b2o$2b2o2$21b2o$2o18b2o$b2o19bo$o!,3,xp2_7zxoo,
xs0_0,2bo$2o$b2o3$3b2o$2b2o$4bo3$9b2o$8b2o$10bo!,3,xp2_sy27zy6cc,
xs0_0,15bobo$16b2o$16bo3bobo$20b2o$21bo14$bo$b2o$obo!,3,xp2_252zyg66zyg6a4zya7y2okcy966zye653wggca6x33zyi321,
xs0_0,9b2o$10b2o3b2o$9bo4b2o$16bo5$2o$b2o$o!,3,xp2_0s01110sy2ck8zx222wg04440gzo48gy03088803z01169a4,
xs0_0,9bobo$9b2o$10bo5$5bo$4b2o$4bobo2$bo$b2o$obo!,3,xp2_cc01110szw696,
xs0_0,2bo$3b2o$2b2o2$9bo$2o5b2o$b2o5b2o$o!,3,xp2_ggg070gggw8k8xeszy0e,
xs0_0,o$b2o$2o11$6b2o$7b2o3b2o$6bo4b2o$13bo!,3,xp2_33wccy44a6zyc8k8y77zzy833,
xs0_0,6bobo$7b2o$7bo3$4bobo$5b2o$5bo$bo$b2o$obo!,3,xp2_8kk8w33y0ezy41110s0111,
xs0_0,o$b2o$2o6$b2o$2b2o3b2o$bo4b2o$8bo!,3,xp2_x696wooz66zzy3ezx1110s0111,
xs0_0,17bo$15b2o$16b2o22$2o$b2o3b2o$o4b2o$7bo!,3,xp2_s01110szw222zyb66,
xs0_0,2o4b2o$b2o2b2o$o6bo6$b2o$2b2o$bo!,3,xp2_ggg07y133zyaca4zy8s,
xs0_0,12bo$10b2o$11b2o4$o$b2o4bo$2o3b2o$6b2o!,3,xp2_2552zy2696zya7,
xs0_0,2bo$2o$b2o4$4b2o$3b2o$5bo2$2o$b2o$o!,3,xp2_0ci96ze,
xs0_0,obo$2o$bo5$3bobo$3b2o$4bo$8bo$7b2o$7bobo!,3,xp2_s01110szzcc,
xs0_0,2o$b2o$o2$4b2o$3b2o$5bo4$15b2o$14b2o$16bo!,3,xp2_0ggg070gggzy1ezy2g88gzy2122diiczcik8ydsxs,
xs0_0,5bobo$5b2o$6bo$10bo$9b2o$9bobo3$bo$b2o$obo!,3,xp2_33w66zzy9szzy033w66,
xs0_0,9bo$10b2o$9b2o$2o$b2o$o10b2o$12b2o$11bo!,3,xp2_0252wccy3ciiczggg070gggzy0ey4ok8,
xs0_0,11bo$9b2o$10b2o3$4bo$5b2o$4b2o2$2o$b2o$o!,3,xp2_696zy3e,
xs0_0,obo$b2o$bo13$10bo$9b2o$5bo3bobo$5b2o$4bobo!,3,xp2_7zwezyh2552,
xs0_0,8b2o4b2o$2o7b2o2b2o$b2o5bo6bo$o!,3,xp2_8k81118k8zy4o4ozx8kk8w1w8kk8zy4cic,
xs0_0,obo$b2o$bo3$8bobo$8b2o$9bo3$10bo$9b2o$9bobo!,3,xp2_7zwca4,
xs0_0,obo$b2o4bobo$bo5b2o$8bo2$2bo$b2o$bobo!,3,xp2_xciicy6696zzzy87z111x2552x33,
xs0_0,2o4b2o$b2o2b2o6b2o$o6bo4b2o$14bo!,3,xp2_66y1s01110sybs01110sy166zwggy1222yf222y1ggzw11y3cia4y94aicy311,
xs0_0,obo$b2o$bo$9bo$9b2o$8bobo3bo$13b2o$13bobo!,3,xp2_x2596z7,
xs0_0,obo$2o$bo4$obo$2o$bo$5bo$4b2o$4bobo!,3,xp2_033x33y033zyjoozz7,
xs0_0,2o$b2o$o2$4b2o$3b2o9b2o$5bo7b2o$15bo!,3,xp2_256y5e,
xs0_0,2o$b2o$o2$4b2o$3b2o$5bo6$b2o$2b2o$bo!,3,xp2_111zycoozy9ezy9gggy01110cczy7ey1ey4oy01110szy9111y6104a6,
xs0_0,20bo$18b2o$19b2o6$o$b2o$2o3$2b2o$3b2o$2bo!,3,xp2_7zzx33,
xs0_0,2bo$2o$b2o$7bo$5b2o$6b2o2$b2o$2b2o$bo!,3,xp2_6186zy6cczy06996y14aa4zy5696,
xs0_0,obo$b2o5bobo$bo7b2o$9bo3$8bo$8b2o$7bobo!,3,xp2_s01110szw222woozyk111,
xs0_0,o$b2o$2o3$15bo$8bo4b2o$9b2o3b2o$8b2o!,3,xp2_352x7,
xs0_0,10bo$11b2o$10b2o2$15bo$13b2o$14b2o12$2o$b2o$o!,3,xp2_69a4zgw696z3y0ciic,
xs0_0,o$b2o$2o5bo$5b2o$6b2o3$3b2o$2b2o$4bo!,3,xp2_111y2oo,
xs0_0,21bobo$21b2o$22bo$26bo$25b2o$25bobo$bo$b2o$obo!,3,xp2_x6952z696yi33zy966y666zzwcczwoozwoozyd111,
xs0_0,10bo$8b2o$9b2o$o$b2o$2o2$5bo$3b2o$4b2o!,3,xp2_y1696z2552wgw2552y3szy1343,
xs0_0,5bobo$5b2o$6bo$10bo$9b2o$9bobo8$bo$2o$obo!,3,xp2_7zyr33zzyd4ac,
xs0_0,12bobo$12b2o$13bo$bo$b2o$obo10bo$12b2o$12bobo!,3,xp2_s01110szgz3y1696zy42552zy433,
xs0_0,o$b2o$2o2$17bo$2b2o11b2o$3b2o11b2o$2bo!,3,xp2_33zx70gggzxe,
xs0_0,obo$b2o$bo4$3bobo$3b2o$4bo3$4bo$3b2o$3bobo!,3,xp2_0s01110szx222z33,
xs0_0,5bo$3b2o$4b2o2$o$b2o$2o$6bo$4b2o$5b2o!,3,xp2_696y17,
xs0_0,29bo$27b2o$28b2o3$26b2o$25b2o$27bo13$2o$b2o$o!,3,xp2_252y3cczy4cik8zybs,
xs0_0,b2o$2b2o$bo2$6b2o$2o3b2o$b2o4bo$o!,3,xp2_7z66y3696zy0696y6ozyd1,
xs0_0,10bo$8b2o$o8b2o$b2o$2o3bo$6b2o$5b2o!,3,xp2_x7xsy133zz2552zxgggw888wck8zoozy733,
xs0_0,7bo$o4b2o$b2o3b2o$2o4$8bo$6b2o$7b2o!,3,xp2_33y7888y16a4zy770ggg07,
xs0_0,obo$b2o$bo7$12bobo$13b2o$13bo3$14bo$14b2o$13bobo!,3,xp2_7ex66zy5ccy4888zyd7,
xs0_0,8bobo$9b2o$bo7bo3bobo$b2o10b2o$obo11bo!,3,xp2_252zy27,
xs0_0,obo$b2o$bo2$4bobo$4b2o$5bo5$11bo$10b2o$10bobo!,3,xp2_7zx2596,
xs0_0,7bo$7b2o$6bobo3bo$11b2o$11bobo4$bo$b2o$obo!,3,xp2_02552zsy2696,
xs0_0,11bo$9b2o$10b2o$2o$b2o2b2o$o5b2o$5bo!,3,xp2_111zxcic,
xs0_0,2bo$2o$b2o4bo$5b2o$6b2o2$2bo$3b2o$2b2o!,3,xp2_0s01110sy1ciczgw222z3,
xs0_0,10bobo$10b2o$11bo4$6bo$5b2o$obo2bobo$b2o$bo!,3,xp2_xs01110sz8kk80222zy1cicy78kk8,
xs0_0,11bobo$11b2o$12bo3$12bo$11b2o$11bobo$bo$b2o$obo!,3,xp2_ccw4a96xgggzwey2e,
xs0_0,4bobo$5b2o$5bo$bo$b2o$obo6$2bo$2b2o$bobo!,3,xp2_33yfciczyc4aa4y14aa4zybgggx696,
xs0_0,10bobo$10b2o$11bo3$10bo$9b2o$9bobo4$bo$b2o$obo!,3,xp2_xoow7zoz1,
xs0_0,4b2o$3b2o4b2o$5bo2b2o$10bo$2o$b2o$o!,3,xp2_0s01110szx222z696,
xs0_0,o6bo$b2o2b2o$2o4b2o7$8b2o$7b2o$9bo!,3,xp2_s0111xgzy0888030888x4aa4zy47,
